#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
17	47722558	47726577	PGSPRETT00000001967	PGALLT00000004349	+	PgeneID:NA	ParentID:ENSMUST00000024155	LEVEL_3	DUP	[[47722558,  47722756],  [47724950,  47725075],  [47725964,  47726149],  [47726380, 47726577]]
7	6486070	6486825	PGSPRETT00000001969	PGALLT00000078718	-	PgeneID:NA	ParentID:ENSMUST00000094828	LEVEL_3	PSSD	[[6486070, 6486825]]
2	154294951	154295382	PGSPRETT00000001971	PGALLT00000087214	+	PgeneID:NA	ParentID:ENSMUST00000136407	LEVEL_3	PSSD	[[154294951, 154295382]]
15	56739167	56739609	PGSPRETT00000001972	PGALLT00000091078	+	PgeneID:NA	ParentID:ENSMUST00000049294	LEVEL_3	PSSD	[[56739167, 56739609]]
13	86786034	86786410	PGSPRETT00000001973	PGALLT00000082008	+	PgeneID:NA	ParentID:ENSMUST00000102483	LEVEL_3	PSSD	[[86786034, 86786410]]
7	97750028	97750956	PGSPRETT00000001974	PGALLT00000078670	+	PgeneID:NA	ParentID:ENSMUST00000059617	LEVEL_3	PSSD	[[97750028, 97750956]]
17	27916022	27916544	PGSPRETT00000001977	PGALLT00000089578	+	PgeneID:NA	ParentID:ENSMUST00000205490	LEVEL_3	PSSD	[[27916022, 27916544]]
14	34431346	34431707	PGSPRETT00000001979	PGALLT00000101624	+	PgeneID:NA	ParentID:ENSMUST00000179981	LEVEL_3	PSSD	[[34431346, 34431707]]
6	58371689	58372512	PGSPRETT00000001981	PGALLT00000004350	+	PgeneID:NA	ParentID:ENSMUST00000031311	LEVEL_3	DUP	[[58371689,  58372047],  [58372279, 58372512]]
1	112275317	112275953	PGSPRETT00000001985	PGALLT00000077893	+	PgeneID:NA	ParentID:ENSMUST00000000756	LEVEL_3	PSSD	[[112275317, 112275953]]
9	94336449	94338186	PGSPRETT00000001986	PGALLT00000088008	+	PgeneID:NA	ParentID:ENSMUST00000198474	LEVEL_3	PSSD	[[94336449, 94338186]]
12	113975699	113976283	PGSPRETT00000001987	PGALLT00000091928	+	PgeneID:NA	ParentID:ENSMUST00000082223	LEVEL_3	PSSD	[[113975699, 113976283]]
10	100102729	100104619	PGSPRETT00000001989	PGALLT00000004351	+	PgeneID:NA	ParentID:ENSMUST00000026125	LEVEL_3	PSSD	[[100102729, 100104619]]
17	63323579	63324211	PGSPRETT00000001991	PGALLT00000089929	-	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[63323579, 63324211]]
11	93553448	93554103	PGSPRETT00000001992	PGALLT00000004352	+	PgeneID:NA	ParentID:ENSMUST00000102525	LEVEL_3	PSSD	[[93553448, 93554103]]
6	134686404	134688800	PGSPRETT00000001993	PGALLT00000004353	-	PgeneID:NA	ParentID:ENSMUST00000088248	LEVEL_3	PSSD	[[134686404, 134688800]]
1	138415619	138416308	PGSPRETT00000001994	PGALLT00000087848	-	PgeneID:NA	ParentID:ENSMUST00000088040	LEVEL_3	PSSD	[[138415619, 138416308]]
16	71108890	71109177	PGSPRETT00000001995	PGALLT00000085269	-	PgeneID:NA	ParentID:ENSMUST00000086535	LEVEL_3	PSSD	[[71108890, 71109177]]
7	90636230	90636650	PGSPRETT00000001998	PGALLT00000087806	+	PgeneID:NA	ParentID:ENSMUST00000194746	LEVEL_3	PSSD	[[90636230, 90636650]]
14	12039910	12041507	PGSPRETT00000002002	PGALLT00000090706	-	PgeneID:NA	ParentID:ENSMUST00000170957	LEVEL_3	PSSD	[[12039910, 12041507]]
4	85386672	85387232	PGSPRETT00000002006	PGALLT00000004355	+	PgeneID:NA	ParentID:ENSMUST00000071378	LEVEL_3	PSSD	[[85386672, 85387232]]
2	23226735	23227300	PGSPRETT00000002007	PGALLT00000089415	+	PgeneID:NA	ParentID:ENSMUST00000140590	LEVEL_3	PSSD	[[23226735, 23227300]]
7	7641752	7642729	PGSPRETT00000002008	PGALLT00000101633	+	PgeneID:NA	ParentID:ENSMUST00000094870	LEVEL_3	PSSD	[[7641752, 7642729]]
14	41717433	41717858	PGSPRETT00000002011	PGALLT00000004356	+	PgeneID:NA	ParentID:ENSMUST00000084149	LEVEL_3	PSSD	[[41717433, 41717858]]
13	81978074	81979185	PGSPRETT00000002013	PGALLT00000101794	+	PgeneID:NA	ParentID:ENSMUST00000080622	LEVEL_3	PSSD	[[81978074, 81979185]]
13	37282060	37287518	PGSPRETT00000002014	PGALLT00000091039	-	PgeneID:NA	ParentID:ENSMUST00000075045	LEVEL_3	PSSD	[[37282060, 37287518]]
10	81183588	81183917	PGSPRETT00000002016	PGALLT00000096072	+	PgeneID:NA	ParentID:ENSMUST00000195554	LEVEL_3	PSSD	[[81183588, 81183917]]
3	93248574	93249368	PGSPRETT00000002019	PGALLT00000004358	-	PgeneID:NA	ParentID:ENSMUST00000054289	LEVEL_3	PSSD	[[93248574, 93249368]]
18	17143366	17143917	PGSPRETT00000002020	PGALLT00000090277	-	PgeneID:NA	ParentID:ENSMUST00000168805	LEVEL_3	PSSD	[[17143366, 17143917]]
11	106595973	106597592	PGSPRETT00000002022	PGALLT00000095940	-	PgeneID:NA	ParentID:ENSMUST00000081650	LEVEL_3	PSSD	[[106595973, 106597592]]
1	72264483	72264786	PGSPRETT00000002023	PGALLT00000084744	+	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[72264483, 72264786]]
7	110094595	110099136	PGSPRETT00000002024	PGALLT00000086068	+	PgeneID:NA	ParentID:ENSMUST00000102659	LEVEL_3	PSSD	[[110094595, 110099136]]
8	125579821	125580258	PGSPRETT00000002025	PGALLT00000096686	+	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[125579821, 125580258]]
7	29721620	29725618	PGSPRETT00000002026	PGALLT00000004359	-	PgeneID:NA	ParentID:ENSMUST00000165029	LEVEL_3	DUP	[[29721620,  29721691],  [29725586, 29725618]]
5	146586477	146587431	PGSPRETT00000002027	PGALLT00000101739	+	PgeneID:NA	ParentID:ENSMUST00000112268	LEVEL_3	PSSD	[[146586477, 146587431]]
10	3692172	3694376	PGSPRETT00000002028	PGALLT00000085591	-	PgeneID:NA	ParentID:ENSMUST00000107802	LEVEL_3	PSSD	[[3692172, 3694376]]
2	12116849	12119744	PGSPRETT00000002030	PGALLT00000004361	-	PgeneID:NA	ParentID:ENSMUST00000080622	LEVEL_3	PSSD	[[12116849, 12119744]]
3	55133265	55134599	PGSPRETT00000002032	PGALLT00000078691	-	PgeneID:NA	ParentID:ENSMUST00000087566	LEVEL_3	PSSD	[[55133265, 55134599]]
18	19149250	19151381	PGSPRETT00000002034	PGALLT00000101729	-	PgeneID:NA	ParentID:ENSMUST00000034834	LEVEL_3	PSSD	[[19149250, 19151381]]
16	93963336	93964984	PGSPRETT00000002037	PGALLT00000004363	-	PgeneID:NA	ParentID:ENSMUST00000146924	LEVEL_3	PSSD	[[93963336, 93964984]]
18	55763196	55763997	PGSPRETT00000002038	PGALLT00000088127	-	PgeneID:NA	ParentID:ENSMUST00000032998	LEVEL_3	PSSD	[[55763196, 55763997]]
8	26934051	26934401	PGSPRETT00000002039	PGALLT00000088043	-	PgeneID:NA	ParentID:ENSMUST00000180159	LEVEL_3	PSSD	[[26934051, 26934401]]
8	55329256	55329876	PGSPRETT00000002041	PGALLT00000101451	-	PgeneID:NA	ParentID:ENSMUST00000074267	LEVEL_3	PSSD	[[55329256, 55329876]]
18	10078287	10079301	PGSPRETT00000002042	PGALLT00000101796	-	PgeneID:NA	ParentID:ENSMUST00000073456	LEVEL_3	PSSD	[[10078287, 10079301]]
8	35084596	35084891	PGSPRETT00000002043	PGALLT00000004364	-	PgeneID:NA	ParentID:ENSMUST00000080537	LEVEL_3	PSSD	[[35084596, 35084891]]
17	38024599	38026449	PGSPRETT00000002045	PGALLT00000083475	-	PgeneID:NA	ParentID:ENSMUST00000097175	LEVEL_3	PSSD	[[38024599, 38026449]]
10	49699880	49706294	PGSPRETT00000002046	PGALLT00000004365	+	PgeneID:NA	ParentID:ENSMUST00000003828	LEVEL_3	DUP	[[49699880,  49699990],  [49705613,  49705785],  [49706109, 49706294]]
17	33307475	33310822	PGSPRETT00000002047	PGALLT00000004366	+	PgeneID:NA	ParentID:ENSMUST00000172785	LEVEL_3	DUP	[[33307475,  33307543],  [33310698, 33310822]]
7	14975889	14977955	PGSPRETT00000002048	PGALLT00000101312	+	PgeneID:NA	ParentID:ENSMUST00000054607	LEVEL_3	PSSD	[[14975889, 14977955]]
11	84578814	84579330	PGSPRETT00000002050	PGALLT00000080555	-	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[84578814, 84579330]]
15	54680946	54681593	PGSPRETT00000002052	PGALLT00000078488	+	PgeneID:NA	ParentID:ENSMUST00000000756	LEVEL_3	PSSD	[[54680946, 54681593]]
18	47738144	47739055	PGSPRETT00000002053	PGALLT00000101504	-	PgeneID:NA	ParentID:ENSMUST00000143107	LEVEL_3	PSSD	[[47738144, 47739055]]
13	87482338	87485555	PGSPRETT00000002056	PGALLT00000004369	-	PgeneID:NA	ParentID:ENSMUST00000177019	LEVEL_3	PSSD	[[87482338, 87485555]]
8	110372640	110373020	PGSPRETT00000002059	PGALLT00000094591	+	PgeneID:NA	ParentID:ENSMUST00000194746	LEVEL_3	PSSD	[[110372640, 110373020]]
19	853033	853372	PGSPRETT00000002063	PGALLT00000094134	+	PgeneID:NA	ParentID:ENSMUST00000177787	LEVEL_3	PSSD	[[853033, 853372]]
13	108188590	108190343	PGSPRETT00000002064	PGALLT00000097810	-	PgeneID:NA	ParentID:ENSMUST00000041466	LEVEL_3	PSSD	[[108188590, 108190343]]
8	104809902	104810256	PGSPRETT00000002066	PGALLT00000093200	+	PgeneID:NA	ParentID:ENSMUST00000106588	LEVEL_3	PSSD	[[104809902, 104810256]]
8	103862138	103862561	PGSPRETT00000002071	PGALLT00000092546	+	PgeneID:NA	ParentID:ENSMUST00000138502	LEVEL_3	PSSD	[[103862138, 103862561]]
X	131768184	131768723	PGSPRETT00000002073	PGALLT00000004373	-	PgeneID:NA	ParentID:ENSMUST00000026029	LEVEL_3	PSSD	[[131768184, 131768723]]
15	5059374	5059694	PGSPRETT00000002078	PGALLT00000084947	+	PgeneID:NA	ParentID:ENSMUST00000059080	LEVEL_3	PSSD	[[5059374, 5059694]]
17	74289926	74291672	PGSPRETT00000002080	PGALLT00000093152	+	PgeneID:NA	ParentID:ENSMUST00000048209	LEVEL_3	PSSD	[[74289926, 74291672]]
17	91831701	91832461	PGSPRETT00000002081	PGALLT00000081840	+	PgeneID:NA	ParentID:ENSMUST00000073410	LEVEL_3	PSSD	[[91831701, 91832461]]
6	88633297	88633628	PGSPRETT00000002082	PGALLT00000004374	-	PgeneID:NA	ParentID:ENSMUST00000087342	LEVEL_3	PSSD	[[88633297, 88633628]]
2	114126096	114128557	PGSPRETT00000002084	PGALLT00000077730	-	PgeneID:NA	ParentID:ENSMUST00000039631	LEVEL_3	PSSD	[[114126096, 114128557]]
10	91980095	91980406	PGSPRETT00000002089	PGALLT00000091940	+	PgeneID:NA	ParentID:ENSMUST00000059980	LEVEL_3	PSSD	[[91980095, 91980406]]
12	95318470	95319309	PGSPRETT00000002090	PGALLT00000075113	+	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[95318470, 95319309]]
2	2868805	2869063	PGSPRETT00000002091	PGALLT00000088028	-	PgeneID:NA	ParentID:ENSMUST00000152998	LEVEL_3	PSSD	[[2868805, 2869063]]
5	50057539	50058254	PGSPRETT00000002093	PGALLT00000089247	-	PgeneID:NA	ParentID:ENSMUST00000056732	LEVEL_3	PSSD	[[50057539, 50058254]]
12	73520614	73521139	PGSPRETT00000002095	PGALLT00000093354	-	PgeneID:NA	ParentID:ENSMUST00000089377	LEVEL_3	PSSD	[[73520614, 73521139]]
1	154408734	154412290	PGSPRETT00000002096	PGALLT00000004375	-	PgeneID:NA	ParentID:ENSMUST00000171737	LEVEL_3	PSSD	[[154408734, 154412290]]
2	103950922	103951176	PGSPRETT00000002097	PGALLT00000004376	+	PgeneID:NA	ParentID:ENSMUST00000168176	LEVEL_3	PSSD	[[103950922, 103951176]]
18	73404659	73405052	PGSPRETT00000002100	PGALLT00000085389	+	PgeneID:NA	ParentID:ENSMUST00000084721	LEVEL_3	PSSD	[[73404659, 73405052]]
19	11566907	11568663	PGSPRETT00000002104	PGALLT00000004378	-	PgeneID:NA	ParentID:jg8809.t1	LEVEL_3	PSSD	[[11566907, 11568663]]
3	159915027	159916577	PGSPRETT00000002109	PGALLT00000004381	-	PgeneID:NA	ParentID:ENSMUST00000196999	LEVEL_3	DUP	[[159915027,  159915170],  [159915905,  159916045],  [159916138,  159916284],  [159916494, 159916577]]
19	11048174	11048393	PGSPRETT00000002111	PGALLT00000077037	+	PgeneID:NA	ParentID:ENSMUST00000090257	LEVEL_3	PSSD	[[11048174, 11048393]]
19	13412016	13412560	PGSPRETT00000002113	PGALLT00000004383	+	PgeneID:NA	ParentID:ENSMUST00000102844	LEVEL_3	PSSD	[[13412016, 13412560]]
8	105122863	105123735	PGSPRETT00000002115	PGALLT00000091173	+	PgeneID:NA	ParentID:ENSMUST00000094434	LEVEL_3	PSSD	[[105122863, 105123735]]
16	42975275	42992141	PGSPRETT00000002116	PGALLT00000004385	-	PgeneID:NA	ParentID:ENSMUST00000048209	LEVEL_3	PSSD	[[42975275, 42992141]]
18	56204476	56208300	PGSPRETT00000002118	PGALLT00000004386	+	PgeneID:NA	ParentID:ENSMUST00000073104	LEVEL_3	DUP	[[56204476,  56205000],  [56205465,  56205815],  [56206052,  56206465],  [56206974,  56207440],  [56207999, 56208300]]
18	38771843	38772288	PGSPRETT00000002119	PGALLT00000088947	-	PgeneID:NA	ParentID:ENSMUST00000088248	LEVEL_3	PSSD	[[38771843, 38772288]]
14	24206534	24207109	PGSPRETT00000002120	PGALLT00000088503	-	PgeneID:NA	ParentID:ENSMUST00000070949	LEVEL_3	PSSD	[[24206534, 24207109]]
18	85922796	85923373	PGSPRETT00000002121	PGALLT00000004387	+	PgeneID:NA	ParentID:ENSMUST00000102597	LEVEL_3	PSSD	[[85922796, 85923373]]
18	85159027	85159916	PGSPRETT00000002122	PGALLT00000091174	-	PgeneID:NA	ParentID:ENSMUST00000109734	LEVEL_3	PSSD	[[85159027, 85159916]]
19	35752926	35756657	PGSPRETT00000002123	PGALLT00000092855	-	PgeneID:NA	ParentID:ENSMUST00000029803	LEVEL_3	PSSD	[[35752926, 35756657]]
9	110944746	110948412	PGSPRETT00000002124	PGALLT00000088055	+	PgeneID:NA	ParentID:ENSMUST00000196425	LEVEL_3	PSSD	[[110944746, 110948412]]
6	68211302	68212575	PGSPRETT00000002130	PGALLT00000101695	+	PgeneID:NA	ParentID:ENSMUST00000107619	LEVEL_3	PSSD	[[68211302, 68212575]]
5	107359560	107362576	PGSPRETT00000002131	PGALLT00000004389	-	PgeneID:NA	ParentID:ENSMUST00000079163	LEVEL_3	DUP	[[107359560,  107359679],  [107362517, 107362576]]
4	129252581	129253835	PGSPRETT00000002133	PGALLT00000004390	-	PgeneID:NA	ParentID:ENSMUST00000162118	LEVEL_3	PSSD	[[129252581, 129253835]]
16	64079607	64079999	PGSPRETT00000002134	PGALLT00000089561	-	PgeneID:NA	ParentID:ENSMUST00000029588	LEVEL_3	PSSD	[[64079607, 64079999]]
14	6284217	6284937	PGSPRETT00000002135	PGALLT00000100944	-	PgeneID:NA	ParentID:ENSMUST00000017548	LEVEL_3	PSSD	[[6284217, 6284937]]
14	99955001	99956055	PGSPRETT00000002136	PGALLT00000101697	+	PgeneID:NA	ParentID:ENSMUST00000002805	LEVEL_3	PSSD	[[99955001, 99956055]]
X	133112598	133114311	PGSPRETT00000002137	PGALLT00000101742	-	PgeneID:NA	ParentID:ENSMUST00000062753	LEVEL_3	PSSD	[[133112598, 133114311]]
9	79335829	79336414	PGSPRETT00000002138	PGALLT00000077525	-	PgeneID:NA	ParentID:ENSMUST00000009157	LEVEL_3	PSSD	[[79335829, 79336414]]
11	8875578	8876163	PGSPRETT00000002140	PGALLT00000004391	+	PgeneID:NA	ParentID:ENSMUST00000114882	LEVEL_3	PSSD	[[8875578, 8876163]]
5	120376171	120380260	PGSPRETT00000002141	PGALLT00000004392	-	PgeneID:NA	ParentID:ENSMUST00000080322	LEVEL_3	DUP	[[120376171,  120376327],  [120376981,  120377148],  [120380225, 120380260]]
14	77433254	77433716	PGSPRETT00000002145	PGALLT00000093053	-	PgeneID:NA	ParentID:ENSMUST00000126610	LEVEL_3	PSSD	[[77433254, 77433716]]
17	17190583	17191171	PGSPRETT00000002147	PGALLT00000101345	+	PgeneID:NA	ParentID:ENSMUST00000006467	LEVEL_3	PSSD	[[17190583, 17191171]]
18	26079577	26081909	PGSPRETT00000002148	PGALLT00000087733	-	PgeneID:NA	ParentID:ENSMUST00000197488	LEVEL_3	PSSD	[[26079577, 26081909]]
10	129235579	129238597	PGSPRETT00000002150	PGALLT00000080976	-	PgeneID:NA	ParentID:ENSMUST00000112642	LEVEL_3	PSSD	[[129235579, 129238597]]
12	98459294	98460632	PGSPRETT00000002151	PGALLT00000004393	-	PgeneID:NA	ParentID:ENSMUST00000085050	LEVEL_3	DUP	[[98459294,  98459440],  [98460597, 98460632]]
17	61475118	61475651	PGSPRETT00000002152	PGALLT00000100965	-	PgeneID:NA	ParentID:ENSMUST00000131103	LEVEL_3	PSSD	[[61475118, 61475651]]
17	33141881	33147443	PGSPRETT00000002155	PGALLT00000004394	+	PgeneID:NA	ParentID:ENSMUST00000058801	LEVEL_3	DUP	[[33141881,  33142084],  [33147225, 33147443]]
4	129004269	129004663	PGSPRETT00000002157	PGALLT00000095078	+	PgeneID:NA	ParentID:ENSMUST00000177163	LEVEL_3	PSSD	[[129004269, 129004663]]
X	42556272	42558722	PGSPRETT00000002162	PGALLT00000101679	-	PgeneID:NA	ParentID:ENSMUST00000085679	LEVEL_3	PSSD	[[42556272, 42558722]]
9	79280359	79284453	PGSPRETT00000002165	PGALLT00000090858	-	PgeneID:NA	ParentID:ENSMUST00000062125	LEVEL_3	PSSD	[[79280359, 79284453]]
4	133373288	133373689	PGSPRETT00000002168	PGALLT00000004396	-	PgeneID:NA	ParentID:ENSMUST00000111964	LEVEL_3	PSSD	[[133373288, 133373689]]
14	60087953	60091294	PGSPRETT00000002169	PGALLT00000085155	-	PgeneID:NA	ParentID:ENSMUST00000037646	LEVEL_3	PSSD	[[60087953, 60091294]]
14	93287791	93288803	PGSPRETT00000002172	PGALLT00000075565	-	PgeneID:NA	ParentID:ENSMUST00000197725	LEVEL_3	PSSD	[[93287791, 93288803]]
12	60614472	60623649	PGSPRETT00000002174	PGALLT00000075176	-	PgeneID:NA	ParentID:ENSMUST00000054145	LEVEL_3	DUP	[[60614472,  60615053],  [60622601, 60623649]]
10	131843563	131844958	PGSPRETT00000002175	PGALLT00000101617	-	PgeneID:NA	ParentID:ENSMUST00000027343	LEVEL_3	PSSD	[[131843563, 131844958]]
X	131861652	131862191	PGSPRETT00000002176	PGALLT00000004397	-	PgeneID:NA	ParentID:ENSMUST00000026029	LEVEL_3	PSSD	[[131861652, 131862191]]
15	163567	163865	PGSPRETT00000002180	PGALLT00000091282	-	PgeneID:NA	ParentID:ENSMUST00000115746	LEVEL_3	PSSD	[[163567, 163865]]
12	30787784	30789425	PGSPRETT00000002187	PGALLT00000092879	-	PgeneID:NA	ParentID:ENSMUST00000072699	LEVEL_3	PSSD	[[30787784, 30789425]]
11	85505452	85506521	PGSPRETT00000002189	PGALLT00000088855	-	PgeneID:NA	ParentID:ENSMUST00000172950	LEVEL_3	PSSD	[[85505452, 85506521]]
16	4092776	4093147	PGSPRETT00000002191	PGALLT00000093596	+	PgeneID:NA	ParentID:ENSMUST00000075829	LEVEL_3	PSSD	[[4092776, 4093147]]
14	102514606	102515474	PGSPRETT00000002196	PGALLT00000087203	+	PgeneID:NA	ParentID:ENSMUST00000113895.1_2	LEVEL_3	PSSD	[[102514606, 102515474]]
14	107469900	107470172	PGSPRETT00000002197	PGALLT00000004399	+	PgeneID:NA	ParentID:ENSMUST00000195554	LEVEL_3	PSSD	[[107469900, 107470172]]
15	32040616	32042964	PGSPRETT00000002199	PGALLT00000075410	-	PgeneID:NA	ParentID:ENSMUST00000131871	LEVEL_3	PSSD	[[32040616, 32042964]]
17	92858865	92859180	PGSPRETT00000002204	PGALLT00000089911	-	PgeneID:NA	ParentID:ENSMUST00000032597	LEVEL_3	PSSD	[[92858865, 92859180]]
11	57905433	57914327	PGSPRETT00000002205	PGALLT00000004401	+	PgeneID:NA	ParentID:ENSMUST00000075084	LEVEL_3	DUP	[[57905433,  57905870],  [57907988,  57908095],  [57913082,  57913357],  [57914220, 57914327]]
2	182661241	182664813	PGSPRETT00000002206	PGALLT00000004402	+	PgeneID:NA	ParentID:jg13493.t1	LEVEL_3	PSSD	[[182661241, 182664813]]
10	123349903	123350301	PGSPRETT00000002209	PGALLT00000089938	+	PgeneID:NA	ParentID:ENSMUST00000112043	LEVEL_3	PSSD	[[123349903, 123350301]]
17	23179535	23179977	PGSPRETT00000002217	PGALLT00000004405	+	PgeneID:NA	ParentID:ENSMUST00000043716	LEVEL_3	PSSD	[[23179535, 23179977]]
13	59070551	59071754	PGSPRETT00000002218	PGALLT00000084385	+	PgeneID:NA	ParentID:ENSMUST00000036877	LEVEL_3	PSSD	[[59070551, 59071754]]
18	80877639	80878475	PGSPRETT00000002219	PGALLT00000097106	+	PgeneID:NA	ParentID:ENSMUST00000137376	LEVEL_3	PSSD	[[80877639, 80878475]]
8	78712188	78712805	PGSPRETT00000002221	PGALLT00000091833	-	PgeneID:NA	ParentID:ENSMUST00000057885	LEVEL_3	PSSD	[[78712188, 78712805]]
5	148839982	148841398	PGSPRETT00000002223	PGALLT00000075738	-	PgeneID:NA	ParentID:ENSMUST00000152064	LEVEL_3	PSSD	[[148839982, 148841398]]
17	5081268	5082885	PGSPRETT00000002224	PGALLT00000101538	-	PgeneID:NA	ParentID:ENSMUST00000003123	LEVEL_3	PSSD	[[5081268, 5082885]]
13	32852821	32853623	PGSPRETT00000002226	PGALLT00000101801	-	PgeneID:NA	ParentID:ENSMUST00000085546	LEVEL_3	PSSD	[[32852821, 32853623]]
11	29755888	29756592	PGSPRETT00000002227	PGALLT00000096164	-	PgeneID:NA	ParentID:ENSMUST00000045802	LEVEL_3	PSSD	[[29755888, 29756592]]
19	31966232	31967068	PGSPRETT00000002228	PGALLT00000004407	+	PgeneID:NA	ParentID:jg19640.t1	LEVEL_3	PSSD	[[31966232, 31967068]]
14	26315121	26315981	PGSPRETT00000002230	PGALLT00000094405	+	PgeneID:NA	ParentID:ENSMUST00000137376	LEVEL_3	PSSD	[[26315121, 26315981]]
11	77458039	77458434	PGSPRETT00000002233	PGALLT00000095006	-	PgeneID:NA	ParentID:ENSMUST00000080861	LEVEL_3	PSSD	[[77458039, 77458434]]
19	37528113	37529250	PGSPRETT00000002235	PGALLT00000004408	+	PgeneID:NA	ParentID:ENSMUST00000090543	LEVEL_3	PSSD	[[37528113, 37529250]]
X	41070007	41070244	PGSPRETT00000002236	PGALLT00000077683	-	PgeneID:NA	ParentID:ENSMUST00000037023	LEVEL_3	PSSD	[[41070007, 41070244]]
19	21322117	21326144	PGSPRETT00000002243	PGALLT00000101791	-	PgeneID:NA	ParentID:ENSMUST00000036004	LEVEL_3	PSSD	[[21322117, 21326144]]
X	115534175	115534618	PGSPRETT00000002244	PGALLT00000004409	+	PgeneID:NA	ParentID:ENSMUST00000066819	LEVEL_3	PSSD	[[115534175, 115534618]]
1	69792878	69793512	PGSPRETT00000002250	PGALLT00000092936	+	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[69792878, 69793512]]
15	93593979	93594446	PGSPRETT00000002252	PGALLT00000093407	-	PgeneID:NA	ParentID:ENSMUST00000009039	LEVEL_3	PSSD	[[93593979, 93594446]]
14	50625953	50626460	PGSPRETT00000002253	PGALLT00000084184	+	PgeneID:NA	ParentID:ENSMUST00000132846	LEVEL_3	PSSD	[[50625953, 50626460]]
18	8900478	8901678	PGSPRETT00000002255	PGALLT00000090131	+	PgeneID:NA	ParentID:ENSMUST00000085546	LEVEL_3	PSSD	[[8900478, 8901678]]
12	79086894	79087376	PGSPRETT00000002256	PGALLT00000095530	+	PgeneID:NA	ParentID:ENSMUST00000080300	LEVEL_3	PSSD	[[79086894, 79087376]]
13	100391517	100391977	PGSPRETT00000002259	PGALLT00000083189	+	PgeneID:NA	ParentID:ENSMUST00000132846	LEVEL_3	PSSD	[[100391517, 100391977]]
17	41457158	41463021	PGSPRETT00000002263	PGALLT00000087320	+	PgeneID:NA	ParentID:ENSMUST00000126032	LEVEL_3	PSSD	[[41457158, 41463021]]
18	52024580	52024954	PGSPRETT00000002265	PGALLT00000095575	+	PgeneID:NA	ParentID:ENSMUST00000106471	LEVEL_3	PSSD	[[52024580, 52024954]]
19	31753744	31755725	PGSPRETT00000002266	PGALLT00000089161	+	PgeneID:NA	ParentID:ENSMUST00000076249	LEVEL_3	PSSD	[[31753744, 31755725]]
13	47283070	47288101	PGSPRETT00000002267	PGALLT00000004416	-	PgeneID:NA	ParentID:ENSMUST00000179367	LEVEL_3	DUP	[[47283070,  47283222],  [47287907, 47288101]]
X	11347272	11349735	PGSPRETT00000002269	PGALLT00000101499	+	PgeneID:NA	ParentID:ENSMUST00000062747	LEVEL_3	PSSD	[[11347272, 11349735]]
15	65345201	65345511	PGSPRETT00000002270	PGALLT00000004417	-	PgeneID:NA	ParentID:ENSMUST00000183309	LEVEL_3	PSSD	[[65345201, 65345511]]
17	34163251	34165560	PGSPRETT00000002274	PGALLT00000004418	-	PgeneID:NA	ParentID:ENSMUST00000172785	LEVEL_3	DUP	[[34163251,  34163379],  [34163506,  34163793],  [34165294, 34165560]]
18	2658354	2658626	PGSPRETT00000002275	PGALLT00000089666	-	PgeneID:NA	ParentID:ENSMUST00000098534	LEVEL_3	PSSD	[[2658354, 2658626]]
14	20080282	20082088	PGSPRETT00000002277	PGALLT00000089285	-	PgeneID:NA	ParentID:ENSMUST00000011981	LEVEL_3	PSSD	[[20080282, 20082088]]
3	149113847	149114242	PGSPRETT00000002278	PGALLT00000079664	+	PgeneID:NA	ParentID:ENSMUST00000205490	LEVEL_3	PSSD	[[149113847, 149114242]]
5	141504337	141504717	PGSPRETT00000002280	PGALLT00000100784	-	PgeneID:NA	ParentID:ENSMUST00000045356	LEVEL_3	PSSD	[[141504337, 141504717]]
3	77231266	77231721	PGSPRETT00000002281	PGALLT00000091964	-	PgeneID:NA	ParentID:ENSMUST00000048915	LEVEL_3	PSSD	[[77231266, 77231721]]
2	1857994	1858748	PGSPRETT00000002285	PGALLT00000004420	+	PgeneID:NA	ParentID:ENSMUST00000047558	LEVEL_3	PSSD	[[1857994, 1858748]]
17	3355473	3356415	PGSPRETT00000002289	PGALLT00000101756	-	PgeneID:NA	ParentID:ENSMUST00000125993	LEVEL_3	PSSD	[[3355473, 3356415]]
3	106223153	106225921	PGSPRETT00000002293	PGALLT00000077454	-	PgeneID:NA	ParentID:ENSMUST00000000756	LEVEL_3	PSSD	[[106223153, 106225921]]
X	16368511	16370843	PGSPRETT00000002299	PGALLT00000004421	+	PgeneID:NA	ParentID:ENSMUST00000080813	LEVEL_3	PSSD	[[16368511, 16370843]]
16	93762711	93763177	PGSPRETT00000002304	PGALLT00000092497	-	PgeneID:NA	ParentID:ENSMUST00000094434	LEVEL_3	PSSD	[[93762711, 93763177]]
