#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
14	79337323	79339241	PGCAROLIT00000002728	PGALLT00000101700	+	PgeneID:NA	ParentID:ENSMUST00000110551	LEVEL_3	PSSD	[[79337323, 79339241]]
6	9913262	9913931	PGCAROLIT00000002729	PGALLT00000094174	+	PgeneID:NA	ParentID:ENSMUST00000180154	LEVEL_3	PSSD	[[9913262, 9913931]]
18	43359660	43361613	PGCAROLIT00000002731	PGALLT00000093269	-	PgeneID:NA	ParentID:ENSMUST00000023882	LEVEL_3	PSSD	[[43359660, 43361613]]
3	86552737	86555294	PGCAROLIT00000002732	PGALLT00000101445	-	PgeneID:NA	ParentID:ENSMUST00000025918	LEVEL_3	PSSD	[[86552737, 86555294]]
1	141216404	141224021	PGCAROLIT00000002733	PGALLT00000078473	-	PgeneID:NA	ParentID:ENSMUST00000159035	LEVEL_3	PSSD	[[141216404, 141224021]]
19	9541350	9541571	PGCAROLIT00000002735	PGALLT00000050862	-	PgeneID:NA	ParentID:ENSMUST00000206069	LEVEL_3	PSSD	[[9541350, 9541571]]
1	151588015	151590191	PGCAROLIT00000002736	PGALLT00000078474	+	PgeneID:NA	ParentID:ENSMUST00000195760	LEVEL_3	PSSD	[[151588015, 151590191]]
2	19221589	19223342	PGCAROLIT00000002737	PGALLT00000101077	+	PgeneID:NA	ParentID:ENSMUST00000030578	LEVEL_3	PSSD	[[19221589, 19223342]]
2	89752255	89754348	PGCAROLIT00000002739	PGALLT00000050863	+	PgeneID:NA	ParentID:ENSMUST00000002677	LEVEL_3	DUP	[[89752255,  89753211],  [89753909, 89754348]]
12	28162664	28163369	PGCAROLIT00000002741	PGALLT00000085781	+	PgeneID:NA	ParentID:ENSMUST00000152407	LEVEL_3	PSSD	[[28162664, 28163369]]
10	121762910	121763515	PGCAROLIT00000002742	PGALLT00000097344	+	PgeneID:NA	ParentID:ENSMUST00000116560	LEVEL_3	PSSD	[[121762910, 121763515]]
scaffold_5629	73500	75043	PGCAROLIT00000002743	PGALLT00000050864	-	PgeneID:NA	ParentID:ENSMUST00000140313	LEVEL_3	PSSD	[[73500, 75043]]
3	70033282	70033915	PGCAROLIT00000002746	PGALLT00000050865	+	PgeneID:NA	ParentID:ENSMUST00000167027	LEVEL_3	PSSD	[[70033282, 70033915]]
8	115378586	115379089	PGCAROLIT00000002747	PGALLT00000050866	-	PgeneID:NA	ParentID:jg983.t1	LEVEL_3	PSSD	[[115378586, 115379089]]
2	138330519	138333763	PGCAROLIT00000002750	PGALLT00000050868	+	PgeneID:NA	ParentID:ENSMUST00000206400	LEVEL_3	PSSD	[[138330519, 138333763]]
7	110071847	110072767	PGCAROLIT00000002751	PGALLT00000099929	+	PgeneID:NA	ParentID:ENSMUST00000084756	LEVEL_3	PSSD	[[110071847, 110072767]]
2	146723923	146724346	PGCAROLIT00000002752	PGALLT00000093798	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[146723923, 146724346]]
5	130644072	130644492	PGCAROLIT00000002753	PGALLT00000050869	+	PgeneID:NA	ParentID:ENSMUST00000102483	LEVEL_3	PSSD	[[130644072, 130644492]]
12	80363091	80363442	PGCAROLIT00000002754	PGALLT00000078475	+	PgeneID:NA	ParentID:ENSMUST00000062601	LEVEL_3	PSSD	[[80363091, 80363442]]
17	78737372	78738322	PGCAROLIT00000002757	PGALLT00000050870	+	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[78737372, 78738322]]
14	47048801	47049307	PGCAROLIT00000002760	PGALLT00000080777	-	PgeneID:NA	ParentID:ENSMUST00000155464	LEVEL_3	PSSD	[[47048801, 47049307]]
5	65605833	65607817	PGCAROLIT00000002763	PGALLT00000050873	+	PgeneID:NA	ParentID:ENSMUST00000034618	LEVEL_3	PSSD	[[65605833, 65607817]]
1	65094135	65095742	PGCAROLIT00000002766	PGALLT00000100704	-	PgeneID:NA	ParentID:ENSMUST00000074038	LEVEL_3	PSSD	[[65094135, 65095742]]
8	31311720	31312470	PGCAROLIT00000002768	PGALLT00000101728	+	PgeneID:NA	ParentID:ENSMUST00000059468	LEVEL_3	PSSD	[[31311720, 31312470]]
10	110372294	110373013	PGCAROLIT00000002770	PGALLT00000050874	-	PgeneID:NA	ParentID:ENSMUST00000169678	LEVEL_3	PSSD	[[110372294, 110373013]]
9	52751841	52752151	PGCAROLIT00000002772	PGALLT00000050875	+	PgeneID:NA	ParentID:ENSMUST00000133154	LEVEL_3	PSSD	[[52751841, 52752151]]
X	33652428	33652693	PGCAROLIT00000002773	PGALLT00000050876	+	PgeneID:NA	ParentID:ENSMUST00000195554	LEVEL_3	PSSD	[[33652428, 33652693]]
7	107026111	107026609	PGCAROLIT00000002776	PGALLT00000050877	-	PgeneID:NA	ParentID:ENSMUST00000127189	LEVEL_3	PSSD	[[107026111, 107026609]]
15	89767488	89767712	PGCAROLIT00000002778	PGALLT00000094035	+	PgeneID:NA	ParentID:ENSMUST00000076657	LEVEL_3	PSSD	[[89767488, 89767712]]
7	1629782	1630435	PGCAROLIT00000002779	PGALLT00000095537	-	PgeneID:NA	ParentID:ENSMUST00000080926	LEVEL_3	PSSD	[[1629782, 1630435]]
4	112915043	112916307	PGCAROLIT00000002781	PGALLT00000050878	+	PgeneID:NA	ParentID:ENSMUST00000111962	LEVEL_3	PSSD	[[112915043, 112916307]]
10	3905974	3906692	PGCAROLIT00000002782	PGALLT00000050879	-	PgeneID:NA	ParentID:ENSMUST00000095775	LEVEL_3	PSSD	[[3905974, 3906692]]
16	19916513	19917684	PGCAROLIT00000002785	PGALLT00000089157	-	PgeneID:NA	ParentID:ENSMUST00000140384	LEVEL_3	PSSD	[[19916513, 19917684]]
9	21156036	21156734	PGCAROLIT00000002789	PGALLT00000085974	-	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[21156036, 21156734]]
3	92953757	92959170	PGCAROLIT00000002791	PGALLT00000050880	-	PgeneID:NA	ParentID:ENSMUST00000029465	LEVEL_3	DUP	[[92953757,  92954566],  [92959018, 92959170]]
4	99155858	99158524	PGCAROLIT00000002794	PGALLT00000078477	+	PgeneID:NA	ParentID:ENSMUST00000154283	LEVEL_3	PSSD	[[99155858, 99158524]]
X	146085650	146086266	PGCAROLIT00000002795	PGALLT00000050881	-	PgeneID:NA	ParentID:ENSMUST00000107808	LEVEL_3	PSSD	[[146085650, 146086266]]
6	103420955	103421353	PGCAROLIT00000002797	PGALLT00000084457	+	PgeneID:NA	ParentID:ENSMUST00000150576	LEVEL_3	PSSD	[[103420955, 103421353]]
12	18044532	18046574	PGCAROLIT00000002798	PGALLT00000085779	+	PgeneID:NA	ParentID:ENSMUST00000171401	LEVEL_3	DUP	[[18044532,  18045855],  [18046241, 18046574]]
17	33395641	33397271	PGCAROLIT00000002799	PGALLT00000050882	-	PgeneID:NA	ParentID:ENSMUST00000169950	LEVEL_3	DUP	[[33395641,  33395931],  [33396491,  33396772],  [33397071, 33397271]]
16	63663361	63663786	PGCAROLIT00000002801	PGALLT00000098310	-	PgeneID:NA	ParentID:ENSMUST00000099482	LEVEL_3	PSSD	[[63663361, 63663786]]
10	100091002	100092315	PGCAROLIT00000002802	PGALLT00000101513	-	PgeneID:NA	ParentID:ENSMUST00000079213	LEVEL_3	PSSD	[[100091002, 100092315]]
6	91022364	91022796	PGCAROLIT00000002804	PGALLT00000050885	-	PgeneID:NA	ParentID:ENSMUST00000156359	LEVEL_3	PSSD	[[91022364, 91022796]]
12	109107709	109109537	PGCAROLIT00000002806	PGALLT00000050886	-	PgeneID:NA	ParentID:ENSMUST00000024981	LEVEL_3	PSSD	[[109107709, 109109537]]
9	106539712	106540938	PGCAROLIT00000002807	PGALLT00000050887	+	PgeneID:NA	ParentID:ENSMUST00000098230	LEVEL_3	PSSD	[[106539712, 106540938]]
4	29817062	29817776	PGCAROLIT00000002811	PGALLT00000099053	-	PgeneID:NA	ParentID:ENSMUST00000024270	LEVEL_3	PSSD	[[29817062, 29817776]]
X	140369942	140370655	PGCAROLIT00000002812	PGALLT00000050888	-	PgeneID:NA	ParentID:ENSMUST00000166033	LEVEL_3	PSSD	[[140369942, 140370655]]
11	100260325	100260785	PGCAROLIT00000002813	PGALLT00000078478	+	PgeneID:NA	ParentID:ENSMUST00000110615	LEVEL_3	PSSD	[[100260325, 100260785]]
8	48975880	48976685	PGCAROLIT00000002816	PGALLT00000050890	-	PgeneID:NA	ParentID:ENSMUST00000074267	LEVEL_3	PSSD	[[48975880, 48976685]]
10	73814017	73814518	PGCAROLIT00000002817	PGALLT00000078479	+	PgeneID:NA	ParentID:ENSMUST00000099985	LEVEL_3	PSSD	[[73814017, 73814518]]
13	100736750	100737645	PGCAROLIT00000002818	PGALLT00000078480	+	PgeneID:NA	ParentID:ENSMUST00000161401	LEVEL_3	PSSD	[[100736750, 100737645]]
19	25485725	25486173	PGCAROLIT00000002820	PGALLT00000090511	-	PgeneID:NA	ParentID:ENSMUST00000035983	LEVEL_3	PSSD	[[25485725, 25486173]]
11	102903881	102905494	PGCAROLIT00000002822	PGALLT00000078481	-	PgeneID:NA	ParentID:ENSMUST00000078459	LEVEL_3	PSSD	[[102903881, 102905494]]
2	61604541	61607973	PGCAROLIT00000002823	PGALLT00000050891	+	PgeneID:NA	ParentID:ENSMUST00000029575	LEVEL_3	PSSD	[[61604541, 61607973]]
14	73492094	73493231	PGCAROLIT00000002824	PGALLT00000050892	-	PgeneID:NA	ParentID:ENSMUST00000109093	LEVEL_3	PSSD	[[73492094, 73493231]]
7	143251970	143252436	PGCAROLIT00000002825	PGALLT00000097279	+	PgeneID:NA	ParentID:ENSMUST00000126610	LEVEL_3	PSSD	[[143251970, 143252436]]
15	52178208	52178700	PGCAROLIT00000002826	PGALLT00000050893	-	PgeneID:NA	ParentID:ENSMUST00000077856	LEVEL_3	PSSD	[[52178208, 52178700]]
10	120911811	120913088	PGCAROLIT00000002827	PGALLT00000101374	-	PgeneID:NA	ParentID:ENSMUST00000036418	LEVEL_3	PSSD	[[120911811, 120913088]]
18	33040747	33041046	PGCAROLIT00000002828	PGALLT00000095844	-	PgeneID:NA	ParentID:ENSMUST00000078804	LEVEL_3	PSSD	[[33040747, 33041046]]
15	93713003	93713596	PGCAROLIT00000002830	PGALLT00000050894	+	PgeneID:NA	ParentID:ENSMUST00000057632	LEVEL_3	DUP	[[93713003,  93713239],  [93713465, 93713596]]
5	100726657	100727692	PGCAROLIT00000002831	PGALLT00000080000	+	PgeneID:NA	ParentID:ENSMUST00000170693	LEVEL_3	PSSD	[[100726657, 100727692]]
17	39752609	39753005	PGCAROLIT00000002832	PGALLT00000050895	+	PgeneID:NA	ParentID:ENSMUST00000045802	LEVEL_3	PSSD	[[39752609, 39753005]]
6	94205707	94207119	PGCAROLIT00000002833	PGALLT00000090870	+	PgeneID:NA	ParentID:ENSMUST00000106197	LEVEL_3	PSSD	[[94205707, 94207119]]
16	62009180	62009731	PGCAROLIT00000002834	PGALLT00000087325	-	PgeneID:NA	ParentID:ENSMUST00000151702	LEVEL_3	PSSD	[[62009180, 62009731]]
1	93961947	93964070	PGCAROLIT00000002836	PGALLT00000050896	+	PgeneID:NA	ParentID:jg4677.t1	LEVEL_3	PSSD	[[93961947, 93964070]]
7	142642443	142645398	PGCAROLIT00000002838	PGALLT00000050897	-	PgeneID:NA	ParentID:ENSMUST00000106830	LEVEL_3	PSSD	[[142642443, 142645398]]
16	19765824	19766288	PGCAROLIT00000002841	PGALLT00000050899	-	PgeneID:NA	ParentID:jg13687.t1	LEVEL_3	PSSD	[[19765824, 19766288]]
12	75046463	75046837	PGCAROLIT00000002843	PGALLT00000095745	+	PgeneID:NA	ParentID:ENSMUST00000170828	LEVEL_3	PSSD	[[75046463, 75046837]]
11	65422788	65423267	PGCAROLIT00000002844	PGALLT00000095957	+	PgeneID:NA	ParentID:ENSMUST00000135063	LEVEL_3	PSSD	[[65422788, 65423267]]
14	76622145	76622761	PGCAROLIT00000002848	PGALLT00000101602	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[76622145, 76622761]]
7	50683557	50684522	PGCAROLIT00000002850	PGALLT00000050900	-	PgeneID:NA	ParentID:ENSMUST00000159004	LEVEL_3	PSSD	[[50683557, 50684522]]
3	79595992	79596709	PGCAROLIT00000002852	PGALLT00000078482	+	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[79595992, 79596709]]
17	4601532	4603491	PGCAROLIT00000002854	PGALLT00000084864	-	PgeneID:NA	ParentID:ENSMUST00000114102	LEVEL_3	PSSD	[[4601532, 4603491]]
15	96411482	96411991	PGCAROLIT00000002855	PGALLT00000050901	+	PgeneID:NA	ParentID:ENSMUST00000184252	LEVEL_3	PSSD	[[96411482, 96411991]]
2	115231494	115231819	PGCAROLIT00000002857	PGALLT00000096630	+	PgeneID:NA	ParentID:ENSMUST00000078804	LEVEL_3	PSSD	[[115231494, 115231819]]
17	88120036	88123827	PGCAROLIT00000002858	PGALLT00000050902	-	PgeneID:NA	ParentID:ENSMUST00000163694	LEVEL_3	PSSD	[[88120036, 88123827]]
4	91383561	91383971	PGCAROLIT00000002861	PGALLT00000090965	-	PgeneID:NA	ParentID:ENSMUST00000143107	LEVEL_3	PSSD	[[91383561, 91383971]]
17	69858667	69859187	PGCAROLIT00000002865	PGALLT00000091986	-	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[69858667, 69859187]]
8	86217936	86218885	PGCAROLIT00000002867	PGALLT00000050905	+	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[86217936, 86218885]]
12	37912225	37912556	PGCAROLIT00000002870	PGALLT00000097718	+	PgeneID:NA	ParentID:ENSMUST00000026420	LEVEL_3	PSSD	[[37912225, 37912556]]
2	16078571	16080458	PGCAROLIT00000002871	PGALLT00000099933	+	PgeneID:NA	ParentID:ENSMUST00000018727	LEVEL_3	PSSD	[[16078571, 16080458]]
13	59336536	59337041	PGCAROLIT00000002872	PGALLT00000101717	-	PgeneID:NA	ParentID:ENSMUST00000094460	LEVEL_3	PSSD	[[59336536, 59337041]]
19	34968166	34968745	PGCAROLIT00000002874	PGALLT00000078483	-	PgeneID:NA	ParentID:ENSMUST00000029803	LEVEL_3	PSSD	[[34968166, 34968745]]
4	69475509	69476169	PGCAROLIT00000002875	PGALLT00000050906	+	PgeneID:NA	ParentID:ENSMUST00000094754	LEVEL_3	PSSD	[[69475509, 69476169]]
3	14231247	14231566	PGCAROLIT00000002878	PGALLT00000097244	+	PgeneID:NA	ParentID:ENSMUST00000081940	LEVEL_3	PSSD	[[14231247, 14231566]]
7	60391375	60392054	PGCAROLIT00000002879	PGALLT00000092968	-	PgeneID:NA	ParentID:ENSMUST00000031101	LEVEL_3	PSSD	[[60391375, 60392054]]
scaffold_8373	20574	21449	PGCAROLIT00000002883	PGALLT00000050908	+	PgeneID:NA	ParentID:ENSMUST00000089830	LEVEL_3	PSSD	[[20574, 21449]]
11	19679291	19679578	PGCAROLIT00000002884	PGALLT00000050909	-	PgeneID:NA	ParentID:ENSMUST00000059980	LEVEL_3	PSSD	[[19679291, 19679578]]
17	43727793	43728180	PGCAROLIT00000002885	PGALLT00000050910	-	PgeneID:NA	ParentID:jg13687.t1	LEVEL_3	PSSD	[[43727793, 43728180]]
6	111617230	111617622	PGCAROLIT00000002886	PGALLT00000050911	-	PgeneID:NA	ParentID:ENSMUST00000204712	LEVEL_3	PSSD	[[111617230, 111617622]]
18	67280233	67280590	PGCAROLIT00000002887	PGALLT00000078484	-	PgeneID:NA	ParentID:ENSMUST00000057177	LEVEL_3	PSSD	[[67280233, 67280590]]
12	54375635	54376279	PGCAROLIT00000002888	PGALLT00000092222	-	PgeneID:NA	ParentID:ENSMUST00000057421	LEVEL_3	PSSD	[[54375635, 54376279]]
11	71917279	71918183	PGCAROLIT00000002894	PGALLT00000050913	-	PgeneID:NA	ParentID:jg20666.t1	LEVEL_3	PSSD	[[71917279, 71918183]]
16	79250092	79250800	PGCAROLIT00000002895	PGALLT00000050914	-	PgeneID:NA	ParentID:ENSMUST00000136652	LEVEL_3	PSSD	[[79250092, 79250800]]
X	117268877	117274562	PGCAROLIT00000002897	PGALLT00000050915	+	PgeneID:NA	ParentID:ENSMUST00000047749	LEVEL_3	PSSD	[[117268877, 117274562]]
4	140130901	140134760	PGCAROLIT00000002901	PGALLT00000078485	+	PgeneID:NA	ParentID:ENSMUST00000141931	LEVEL_3	PSSD	[[140130901, 140134760]]
16	60963620	60964193	PGCAROLIT00000002902	PGALLT00000050916	-	PgeneID:NA	ParentID:ENSMUST00000176890	LEVEL_3	PSSD	[[60963620, 60964193]]
10	56464382	56465209	PGCAROLIT00000002904	PGALLT00000050917	+	PgeneID:NA	ParentID:jg178.t1	LEVEL_3	PSSD	[[56464382, 56465209]]
9	66782313	66782784	PGCAROLIT00000002905	PGALLT00000093052	-	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[66782313, 66782784]]
17	7783874	7784411	PGCAROLIT00000002907	PGALLT00000078486	-	PgeneID:NA	ParentID:ENSMUST00000174609	LEVEL_3	PSSD	[[7783874, 7784411]]
3	18589645	18592799	PGCAROLIT00000002910	PGALLT00000050918	+	PgeneID:NA	ParentID:ENSMUST00000165221	LEVEL_3	DUP	[[18589645,  18589818],  [18589910,  18590059],  [18590712,  18590800],  [18590885,  18591010],  [18591351,  18591488],  [18591566,  18591718],  [18592296,  18592538],  [18592632, 18592799]]
11	110883171	110883524	PGCAROLIT00000002914	PGALLT00000078487	-	PgeneID:NA	ParentID:ENSMUST00000092463	LEVEL_3	PSSD	[[110883171, 110883524]]
7	144418460	144419065	PGCAROLIT00000002915	PGALLT00000050919	-	PgeneID:NA	ParentID:ENSMUST00000107437	LEVEL_3	PSSD	[[144418460, 144419065]]
5	685389	686464	PGCAROLIT00000002917	PGALLT00000050920	+	PgeneID:NA	ParentID:ENSMUST00000029663	LEVEL_3	PSSD	[[685389, 686464]]
8	87062538	87065607	PGCAROLIT00000002919	PGALLT00000050921	+	PgeneID:NA	ParentID:ENSMUST00000049896	LEVEL_3	PSSD	[[87062538, 87065607]]
18	32628863	32629129	PGCAROLIT00000002920	PGALLT00000050922	+	PgeneID:NA	ParentID:ENSMUST00000182277	LEVEL_3	PSSD	[[32628863, 32629129]]
15	50267590	50268217	PGCAROLIT00000002923	PGALLT00000078488	+	PgeneID:NA	ParentID:ENSMUST00000000756	LEVEL_3	PSSD	[[50267590, 50268217]]
6	107975016	107975843	PGCAROLIT00000002925	PGALLT00000089984	+	PgeneID:NA	ParentID:ENSMUST00000025811	LEVEL_3	PSSD	[[107975016, 107975843]]
12	81513058	81514119	PGCAROLIT00000002929	PGALLT00000082714	-	PgeneID:NA	ParentID:ENSMUST00000059825	LEVEL_3	PSSD	[[81513058, 81514119]]
7	27721813	27723305	PGCAROLIT00000002931	PGALLT00000050923	+	PgeneID:NA	ParentID:ENSMUST00000081684	LEVEL_3	DUP	[[27721813,  27721986],  [27722792,  27722947],  [27723049,  27723125],  [27723210, 27723305]]
13	94331129	94332184	PGCAROLIT00000002933	PGALLT00000050924	-	PgeneID:NA	ParentID:ENSMUST00000115457	LEVEL_3	PSSD	[[94331129, 94332184]]
10	57428227	57428527	PGCAROLIT00000002934	PGALLT00000050925	+	PgeneID:NA	ParentID:ENSMUST00000151702	LEVEL_3	PSSD	[[57428227, 57428527]]
15	89812484	89816721	PGCAROLIT00000002935	PGALLT00000082511	+	PgeneID:NA	ParentID:ENSMUST00000068304	LEVEL_3	PSSD	[[89812484, 89816721]]
2	115453827	115461629	PGCAROLIT00000002937	PGALLT00000050926	+	PgeneID:NA	ParentID:ENSMUST00000030164	LEVEL_3	DUP	[[115453827,  115454414],  [115461546, 115461629]]
13	58319815	58321484	PGCAROLIT00000002938	PGALLT00000101580	-	PgeneID:NA	ParentID:ENSMUST00000075774	LEVEL_3	PSSD	[[58319815, 58321484]]
17	30319915	30320821	PGCAROLIT00000002940	PGALLT00000050927	+	PgeneID:NA	ParentID:ENSMUST00000025178	LEVEL_3	DUP	[[30319915,  30320054],  [30320675, 30320821]]
X	45424414	45424812	PGCAROLIT00000002941	PGALLT00000050928	-	PgeneID:NA	ParentID:ENSMUST00000127793	LEVEL_3	PSSD	[[45424414, 45424812]]
X	31642387	31642929	PGCAROLIT00000002942	PGALLT00000099737	-	PgeneID:NA	ParentID:ENSMUST00000120573	LEVEL_3	PSSD	[[31642387, 31642929]]
17	45422210	45422621	PGCAROLIT00000002946	PGALLT00000078489	+	PgeneID:NA	ParentID:ENSMUST00000025563	LEVEL_3	PSSD	[[45422210, 45422621]]
17	13398663	13399110	PGCAROLIT00000002947	PGALLT00000081725	+	PgeneID:NA	ParentID:ENSMUST00000194392	LEVEL_3	PSSD	[[13398663, 13399110]]
10	29802485	29803162	PGCAROLIT00000002950	PGALLT00000050929	+	PgeneID:NA	ParentID:ENSMUST00000003828	LEVEL_3	DUP	[[29802485,  29802657],  [29802995, 29803162]]
7	87302882	87304674	PGCAROLIT00000002951	PGALLT00000050930	-	PgeneID:NA	ParentID:ENSMUST00000101018	LEVEL_3	PSSD	[[87302882, 87304674]]
X	28970999	28974472	PGCAROLIT00000002952	PGALLT00000050931	+	PgeneID:NA	ParentID:ENSMUST00000035766	LEVEL_3	DUP	[[28970999,  28971198],  [28974329, 28974472]]
5	144596030	144596196	PGCAROLIT00000002956	PGALLT00000094465	-	PgeneID:NA	ParentID:ENSMUST00000021669	LEVEL_3	PSSD	[[144596030, 144596196]]
X	61353405	61354454	PGCAROLIT00000002957	PGALLT00000101591	+	PgeneID:NA	ParentID:ENSMUST00000139225	LEVEL_3	PSSD	[[61353405, 61354454]]
12	99908652	99911348	PGCAROLIT00000002958	PGALLT00000050932	+	PgeneID:NA	ParentID:ENSMUST00000105263	LEVEL_3	PSSD	[[99908652, 99911348]]
8	95421735	95422149	PGCAROLIT00000002961	PGALLT00000092546	+	PgeneID:NA	ParentID:ENSMUST00000138502	LEVEL_3	PSSD	[[95421735, 95422149]]
17	16240806	16241717	PGCAROLIT00000002962	PGALLT00000078490	-	PgeneID:NA	ParentID:ENSMUST00000076759	LEVEL_3	PSSD	[[16240806, 16241717]]
9	67881189	67882076	PGCAROLIT00000002963	PGALLT00000082865	+	PgeneID:NA	ParentID:ENSMUST00000161401	LEVEL_3	PSSD	[[67881189, 67882076]]
1	39592105	39593407	PGCAROLIT00000002964	PGALLT00000050933	+	PgeneID:NA	ParentID:ENSMUST00000027123	LEVEL_3	PSSD	[[39592105, 39593407]]
15	54417076	54418429	PGCAROLIT00000002965	PGALLT00000050934	+	PgeneID:NA	ParentID:ENSMUST00000055990	LEVEL_3	PSSD	[[54417076, 54418429]]
5	131111308	131118968	PGCAROLIT00000002967	PGALLT00000050935	-	PgeneID:NA	ParentID:ENSMUST00000068317	LEVEL_3	DUP	[[131111308,  131111484],  [131115159,  131115401],  [131118807, 131118968]]
10	27481092	27481783	PGCAROLIT00000002970	PGALLT00000050937	-	PgeneID:NA	ParentID:ENSMUST00000127874	LEVEL_3	PSSD	[[27481092, 27481783]]
4	110365706	110366031	PGCAROLIT00000002971	PGALLT00000096514	+	PgeneID:NA	ParentID:ENSMUST00000059980	LEVEL_3	PSSD	[[110365706, 110366031]]
13	71823194	71823728	PGCAROLIT00000002973	PGALLT00000078491	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[71823194, 71823728]]
6	37058112	37058334	PGCAROLIT00000002975	PGALLT00000050939	-	PgeneID:NA	ParentID:ENSMUST00000075853	LEVEL_3	PSSD	[[37058112, 37058334]]
11	72967436	72968099	PGCAROLIT00000002976	PGALLT00000050940	+	PgeneID:NA	ParentID:ENSMUST00000009039	LEVEL_3	PSSD	[[72967436, 72968099]]
9	56779675	56779820	PGCAROLIT00000002977	PGALLT00000084374	+	PgeneID:NA	ParentID:ENSMUST00000120856.7_3	LEVEL_3	PSSD	[[56779675, 56779820]]
3	70102557	70103892	PGCAROLIT00000002979	PGALLT00000078492	+	PgeneID:NA	ParentID:ENSMUST00000102980	LEVEL_3	PSSD	[[70102557, 70103892]]
12	29891404	29892330	PGCAROLIT00000002980	PGALLT00000095828	-	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[29891404, 29892330]]
16	16113702	16115379	PGCAROLIT00000002982	PGALLT00000101113	-	PgeneID:NA	ParentID:ENSMUST00000029382	LEVEL_3	PSSD	[[16113702, 16115379]]
GL456233.1	181892	182390	PGCAROLIT00000002983	PGALLT00000050941	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[181892, 182390]]
5	96186252	96186683	PGCAROLIT00000002986	PGALLT00000078493	-	PgeneID:NA	ParentID:ENSMUST00000194746	LEVEL_3	PSSD	[[96186252, 96186683]]
5	18903956	18905520	PGCAROLIT00000002987	PGALLT00000050942	+	PgeneID:NA	ParentID:ENSMUST00000172809	LEVEL_3	PSSD	[[18903956, 18905520]]
9	92436688	92437605	PGCAROLIT00000002988	PGALLT00000079658	-	PgeneID:NA	ParentID:ENSMUST00000152407	LEVEL_3	PSSD	[[92436688, 92437605]]
5	9142552	9143509	PGCAROLIT00000002989	PGALLT00000050943	+	PgeneID:NA	ParentID:ENSMUST00000076500	LEVEL_3	DUP	[[9142552,  9142701],  [9143330, 9143509]]
scaffold_6343	74780	75721	PGCAROLIT00000002990	PGALLT00000050944	+	PgeneID:NA	ParentID:ENSMUST00000074180	LEVEL_3	PSSD	[[74780, 75721]]
7	105190072	105191062	PGCAROLIT00000002991	PGALLT00000050945	-	PgeneID:NA	ParentID:ENSMUST00000051201	LEVEL_3	PSSD	[[105190072, 105191062]]
2	113367103	113370358	PGCAROLIT00000002992	PGALLT00000050946	-	PgeneID:NA	ParentID:ENSMUST00000055241	LEVEL_3	DUP	[[113367103,  113367729],  [113368850, 113370358]]
3	100279399	100280773	PGCAROLIT00000002993	PGALLT00000050947	-	PgeneID:NA	ParentID:jg10906.t1	LEVEL_3	PSSD	[[100279399, 100280773]]
9	51024805	51025160	PGCAROLIT00000002997	PGALLT00000096387	-	PgeneID:NA	ParentID:ENSMUST00000059980	LEVEL_3	PSSD	[[51024805, 51025160]]
7	29671644	29672042	PGCAROLIT00000002998	PGALLT00000088397	+	PgeneID:NA	ParentID:ENSMUST00000020203	LEVEL_3	PSSD	[[29671644, 29672042]]
11	116668257	116669618	PGCAROLIT00000002999	PGALLT00000050948	+	PgeneID:NA	ParentID:ENSMUST00000026148	LEVEL_3	DUP	[[116668257,  116668361],  [116668467,  116668604],  [116668819,  116668917],  [116669021,  116669086],  [116669304,  116669429],  [116669517, 116669618]]
3	60620147	60620624	PGCAROLIT00000003000	PGALLT00000098948	-	PgeneID:NA	ParentID:ENSMUST00000035983	LEVEL_3	PSSD	[[60620147, 60620624]]
3	93000249	93002196	PGCAROLIT00000003001	PGALLT00000050949	-	PgeneID:NA	ParentID:ENSMUST00000029465	LEVEL_3	DUP	[[93000249,  93000420],  [93002053, 93002196]]
17	61436098	61437087	PGCAROLIT00000003003	PGALLT00000050950	+	PgeneID:NA	ParentID:ENSMUST00000080926	LEVEL_3	PSSD	[[61436098, 61437087]]
9	6338520	6339338	PGCAROLIT00000003004	PGALLT00000082707	-	PgeneID:NA	ParentID:ENSMUST00000152407	LEVEL_3	PSSD	[[6338520, 6339338]]
11	44189136	44190032	PGCAROLIT00000003005	PGALLT00000050951	+	PgeneID:NA	ParentID:ENSMUST00000204518	LEVEL_3	PSSD	[[44189136, 44190032]]
