#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
3	95112005	95112382	PGPAHARIT00000004043	PGALLT00000078967	+	PgeneID:NA	ParentID:ENSMUST00000206920	LEVEL_3	PSSD	[[95112005, 95112382]]
17	47664888	47669497	PGPAHARIT00000004044	PGALLT00000020151	-	PgeneID:NA	ParentID:ENSMUST00000006094	LEVEL_3	DUP	[[47664888,  47665052],  [47665116,  47665234],  [47666246,  47666433],  [47667722,  47667862],  [47667965,  47668115],  [47668406,  47668591],  [47669327, 47669497]]
6	7800444	7803330	PGPAHARIT00000004045	PGALLT00000020152	-	PgeneID:NA	ParentID:ENSMUST00000130645	LEVEL_3	PSSD	[[7800444, 7803330]]
1	23235190	23235615	PGPAHARIT00000004050	PGALLT00000091876	+	PgeneID:NA	ParentID:ENSMUST00000058906	LEVEL_3	PSSD	[[23235190, 23235615]]
14	79441140	79442573	PGPAHARIT00000004052	PGALLT00000020155	-	PgeneID:NA	ParentID:ENSMUST00000048209	LEVEL_3	PSSD	[[79441140, 79442573]]
1	76546821	76547509	PGPAHARIT00000004053	PGALLT00000020156	-	PgeneID:NA	ParentID:ENSMUST00000156359	LEVEL_3	PSSD	[[76546821, 76547509]]
11	11420998	11421796	PGPAHARIT00000004054	PGALLT00000085822	+	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[11420998, 11421796]]
1	96162303	96163267	PGPAHARIT00000004055	PGALLT00000020157	-	PgeneID:NA	ParentID:ENSMUST00000106371	LEVEL_3	DUP	[[96162303,  96162485],  [96162963,  96163045],  [96163136, 96163267]]
12	42413569	42414951	PGPAHARIT00000004056	PGALLT00000088783	+	PgeneID:NA	ParentID:ENSMUST00000163666	LEVEL_3	PSSD	[[42413569, 42414951]]
8	89370585	89371223	PGPAHARIT00000004057	PGALLT00000092201	+	PgeneID:NA	ParentID:ENSMUST00000112268	LEVEL_3	PSSD	[[89370585, 89371223]]
2	129086019	129088175	PGPAHARIT00000004058	PGALLT00000020158	-	PgeneID:NA	ParentID:ENSMUST00000001452	LEVEL_3	PSSD	[[129086019, 129088175]]
7	5230490	5232220	PGPAHARIT00000004059	PGALLT00000090289	+	PgeneID:NA	ParentID:ENSMUST00000050020	LEVEL_3	PSSD	[[5230490, 5232220]]
18	41222938	41223769	PGPAHARIT00000004060	PGALLT00000100151	-	PgeneID:NA	ParentID:ENSMUST00000023117	LEVEL_3	PSSD	[[41222938, 41223769]]
15	11053676	11054895	PGPAHARIT00000004061	PGALLT00000020159	+	PgeneID:NA	ParentID:ENSMUST00000033673	LEVEL_3	PSSD	[[11053676, 11054895]]
12	81257032	81258330	PGPAHARIT00000004063	PGALLT00000020160	-	PgeneID:NA	ParentID:ENSMUST00000067925	LEVEL_3	PSSD	[[81257032, 81258330]]
X	91840259	91840369	PGPAHARIT00000004067	PGALLT00000090067	+	PgeneID:NA	ParentID:ENSMUST00000139380	LEVEL_3	PSSD	[[91840259, 91840369]]
15	70434844	70435306	PGPAHARIT00000004068	PGALLT00000020161	+	PgeneID:NA	ParentID:ENSMUST00000022344	LEVEL_3	DUP	[[70434844,  70434957],  [70435109, 70435306]]
5	26153467	26155897	PGPAHARIT00000004070	PGALLT00000087895	+	PgeneID:NA	ParentID:ENSMUST00000137268	LEVEL_3	PSSD	[[26153467, 26155897]]
3	73547383	73548314	PGPAHARIT00000004073	PGALLT00000020162	-	PgeneID:NA	ParentID:ENSMUST00000050038	LEVEL_3	PSSD	[[73547383, 73548314]]
1	125206705	125207570	PGPAHARIT00000004075	PGALLT00000099938	+	PgeneID:NA	ParentID:ENSMUST00000054687	LEVEL_3	PSSD	[[125206705, 125207570]]
22	47596481	47599217	PGPAHARIT00000004076	PGALLT00000020163	-	PgeneID:NA	ParentID:ENSMUST00000179734	LEVEL_3	PSSD	[[47596481, 47599217]]
9	54502577	54504684	PGPAHARIT00000004078	PGALLT00000020164	-	PgeneID:NA	ParentID:ENSMUST00000090379	LEVEL_3	PSSD	[[54502577, 54504684]]
7	66747678	66749327	PGPAHARIT00000004080	PGALLT00000020166	-	PgeneID:NA	ParentID:ENSMUST00000081848	LEVEL_3	PSSD	[[66747678, 66749327]]
18	33245498	33245889	PGPAHARIT00000004081	PGALLT00000020167	-	PgeneID:NA	ParentID:ENSMUST00000170715	LEVEL_3	PSSD	[[33245498, 33245889]]
4	60556891	60557745	PGPAHARIT00000004084	PGALLT00000020169	-	PgeneID:NA	ParentID:ENSMUST00000127234	LEVEL_3	PSSD	[[60556891, 60557745]]
14	72077145	72077771	PGPAHARIT00000004086	PGALLT00000079986	-	PgeneID:NA	ParentID:ENSMUST00000187832	LEVEL_3	PSSD	[[72077145, 72077771]]
22	40695641	40697282	PGPAHARIT00000004087	PGALLT00000084624	-	PgeneID:NA	ParentID:ENSMUST00000037783	LEVEL_3	PSSD	[[40695641, 40697282]]
11	68446936	68447882	PGPAHARIT00000004088	PGALLT00000020170	-	PgeneID:NA	ParentID:ENSMUST00000031617	LEVEL_3	PSSD	[[68446936, 68447882]]
15	51122753	51123595	PGPAHARIT00000004090	PGALLT00000098575	+	PgeneID:NA	ParentID:ENSMUST00000173760	LEVEL_3	PSSD	[[51122753, 51123595]]
7	62042521	62043189	PGPAHARIT00000004092	PGALLT00000020171	-	PgeneID:NA	ParentID:ENSMUST00000164167	LEVEL_3	PSSD	[[62042521, 62043189]]
19	76891891	76893688	PGPAHARIT00000004094	PGALLT00000076308	-	PgeneID:NA	ParentID:ENSMUST00000093120	LEVEL_3	PSSD	[[76891891, 76893688]]
1	158242261	158243521	PGPAHARIT00000004095	PGALLT00000085673	-	PgeneID:NA	ParentID:ENSMUST00000098402	LEVEL_3	PSSD	[[158242261, 158243521]]
7	14037731	14038258	PGPAHARIT00000004096	PGALLT00000080825	+	PgeneID:NA	ParentID:ENSMUST00000135573	LEVEL_3	PSSD	[[14037731, 14038258]]
1	39486868	39490205	PGPAHARIT00000004097	PGALLT00000101688	+	PgeneID:NA	ParentID:ENSMUST00000047028	LEVEL_3	PSSD	[[39486868, 39490205]]
X	9668415	9668828	PGPAHARIT00000004100	PGALLT00000020172	+	PgeneID:NA	ParentID:ENSMUST00000102536	LEVEL_3	PSSD	[[9668415, 9668828]]
3	156936276	156936722	PGPAHARIT00000004101	PGALLT00000020173	-	PgeneID:NA	ParentID:ENSMUST00000074267	LEVEL_3	PSSD	[[156936276, 156936722]]
5	67745614	67745945	PGPAHARIT00000004102	PGALLT00000020174	-	PgeneID:NA	ParentID:ENSMUST00000152407	LEVEL_3	PSSD	[[67745614, 67745945]]
14	46634684	46635712	PGPAHARIT00000004103	PGALLT00000089781	-	PgeneID:NA	ParentID:ENSMUST00000079703	LEVEL_3	PSSD	[[46634684, 46635712]]
2	162983986	162985754	PGPAHARIT00000004104	PGALLT00000078430	+	PgeneID:NA	ParentID:ENSMUST00000103074	LEVEL_3	DUP	[[162983986,  162984790],  [162984872, 162985754]]
19	39888044	39888189	PGPAHARIT00000004108	PGALLT00000020175	-	PgeneID:NA	ParentID:ENSMUST00000057076	LEVEL_3	PSSD	[[39888044, 39888189]]
5	122861021	122861436	PGPAHARIT00000004111	PGALLT00000083452	+	PgeneID:NA	ParentID:ENSMUST00000094434	LEVEL_3	PSSD	[[122861021, 122861436]]
5	105721964	105722222	PGPAHARIT00000004114	PGALLT00000020178	-	PgeneID:NA	ParentID:ENSMUST00000108644	LEVEL_3	PSSD	[[105721964, 105722222]]
17	22663181	22664022	PGPAHARIT00000004116	PGALLT00000084556	-	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[22663181, 22664022]]
7	87427638	87428457	PGPAHARIT00000004118	PGALLT00000095163	-	PgeneID:NA	ParentID:ENSMUST00000196402	LEVEL_3	PSSD	[[87427638, 87428457]]
X	27925692	27929026	PGPAHARIT00000004120	PGALLT00000020179	+	PgeneID:NA	ParentID:ENSMUST00000200082	LEVEL_3	PSSD	[[27925692, 27929026]]
14	67270230	67270765	PGPAHARIT00000004122	PGALLT00000020180	-	PgeneID:NA	ParentID:ENSMUST00000107437	LEVEL_3	PSSD	[[67270230, 67270765]]
8	83928996	83930223	PGPAHARIT00000004124	PGALLT00000020181	-	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[83928996, 83930223]]
X	7072210	7072964	PGPAHARIT00000004126	PGALLT00000020182	-	PgeneID:NA	ParentID:ENSMUST00000000449	LEVEL_3	PSSD	[[7072210, 7072964]]
16	20190874	20192843	PGPAHARIT00000004129	PGALLT00000093856	-	PgeneID:NA	ParentID:ENSMUST00000168419	LEVEL_3	PSSD	[[20190874, 20192843]]
scaffold_9368	27139	28189	PGPAHARIT00000004130	PGALLT00000101260	-	PgeneID:NA	ParentID:ENSMUST00000072079	LEVEL_3	PSSD	[[27139, 28189]]
11	49246476	49246871	PGPAHARIT00000004131	PGALLT00000075369	+	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[49246476, 49246871]]
10	33101475	33102400	PGPAHARIT00000004132	PGALLT00000020184	+	PgeneID:NA	ParentID:ENSMUST00000050733	LEVEL_3	PSSD	[[33101475, 33102400]]
19	42033223	42033538	PGPAHARIT00000004133	PGALLT00000075370	-	PgeneID:NA	ParentID:ENSMUST00000040583	LEVEL_3	PSSD	[[42033223, 42033538]]
10	72456309	72456617	PGPAHARIT00000004135	PGALLT00000020185	-	PgeneID:NA	ParentID:jg5257.t1	LEVEL_3	PSSD	[[72456309, 72456617]]
4	92100746	92102018	PGPAHARIT00000004138	PGALLT00000020186	+	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[92100746, 92102018]]
3	85776806	85777192	PGPAHARIT00000004142	PGALLT00000020188	+	PgeneID:NA	ParentID:ENSMUST00000131374	LEVEL_3	PSSD	[[85776806, 85777192]]
18	24551742	24552256	PGPAHARIT00000004144	PGALLT00000020189	-	PgeneID:NA	ParentID:jg284.t1	LEVEL_3	PSSD	[[24551742, 24552256]]
9	64125733	64125996	PGPAHARIT00000004145	PGALLT00000020190	-	PgeneID:NA	ParentID:ENSMUST00000092176	LEVEL_3	DUP	[[64125733,  64125858],  [64125952, 64125996]]
15	38244373	38244879	PGPAHARIT00000004146	PGALLT00000079223	-	PgeneID:NA	ParentID:ENSMUST00000096453	LEVEL_3	PSSD	[[38244373, 38244879]]
7	31963741	31964693	PGPAHARIT00000004147	PGALLT00000095828	-	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[31963741, 31964693]]
19	2076107	2077030	PGPAHARIT00000004148	PGALLT00000099847	-	PgeneID:NA	ParentID:ENSMUST00000169556	LEVEL_3	PSSD	[[2076107, 2077030]]
10	66163217	66163603	PGPAHARIT00000004150	PGALLT00000096329	-	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[66163217, 66163603]]
10	30627935	30628506	PGPAHARIT00000004152	PGALLT00000020191	-	PgeneID:NA	ParentID:ENSMUST00000176153	LEVEL_3	DUP	[[30627935,  30628086],  [30628360, 30628506]]
1	69576512	69576936	PGPAHARIT00000004156	PGALLT00000075371	+	PgeneID:NA	ParentID:ENSMUST00000114050	LEVEL_3	PSSD	[[69576512, 69576936]]
2	123285613	123287318	PGPAHARIT00000004160	PGALLT00000020192	+	PgeneID:NA	ParentID:ENSMUST00000170023	LEVEL_3	PSSD	[[123285613, 123287318]]
1	108281767	108283100	PGPAHARIT00000004161	PGALLT00000093401	+	PgeneID:NA	ParentID:ENSMUST00000098242	LEVEL_3	PSSD	[[108281767, 108283100]]
3	37586648	37589415	PGPAHARIT00000004162	PGALLT00000020193	+	PgeneID:NA	ParentID:jg17393.t1	LEVEL_3	PSSD	[[37586648, 37589415]]
X	121660784	121661281	PGPAHARIT00000004163	PGALLT00000099922	-	PgeneID:NA	ParentID:ENSMUST00000051955	LEVEL_3	PSSD	[[121660784, 121661281]]
7	31399787	31400234	PGPAHARIT00000004169	PGALLT00000020194	-	PgeneID:NA	ParentID:ENSMUST00000124928	LEVEL_3	PSSD	[[31399787, 31400234]]
19	72692408	72693032	PGPAHARIT00000004170	PGALLT00000101451	-	PgeneID:NA	ParentID:ENSMUST00000074267	LEVEL_3	PSSD	[[72692408, 72693032]]
19	59484864	59490610	PGPAHARIT00000004171	PGALLT00000020195	+	PgeneID:NA	ParentID:jg17430.t1	LEVEL_3	PSSD	[[59484864, 59490610]]
11	4288282	4289378	PGPAHARIT00000004174	PGALLT00000101501	+	PgeneID:NA	ParentID:ENSMUST00000099329	LEVEL_3	PSSD	[[4288282, 4289378]]
5	8912334	8913069	PGPAHARIT00000004178	PGALLT00000020196	-	PgeneID:NA	ParentID:ENSMUST00000099848	LEVEL_3	PSSD	[[8912334, 8913069]]
15	33635588	33636205	PGPAHARIT00000004180	PGALLT00000098549	+	PgeneID:NA	ParentID:ENSMUST00000170836	LEVEL_3	PSSD	[[33635588, 33636205]]
14	74909601	74909897	PGPAHARIT00000004181	PGALLT00000095689	-	PgeneID:NA	ParentID:ENSMUST00000115352	LEVEL_3	PSSD	[[74909601, 74909897]]
5	123193664	123196199	PGPAHARIT00000004182	PGALLT00000020198	-	PgeneID:NA	ParentID:ENSMUST00000046945	LEVEL_3	PSSD	[[123193664, 123196199]]
5	154370936	154371360	PGPAHARIT00000004183	PGALLT00000078914	-	PgeneID:NA	ParentID:ENSMUST00000194746	LEVEL_3	PSSD	[[154370936, 154371360]]
5	62197444	62198101	PGPAHARIT00000004184	PGALLT00000020199	+	PgeneID:NA	ParentID:ENSMUST00000108022	LEVEL_3	PSSD	[[62197444, 62198101]]
16	28655796	28656415	PGPAHARIT00000004187	PGALLT00000020201	+	PgeneID:NA	ParentID:ENSMUST00000115511	LEVEL_3	PSSD	[[28655796, 28656415]]
14	7828065	7828496	PGPAHARIT00000004189	PGALLT00000087244	-	PgeneID:NA	ParentID:ENSMUST00000037748	LEVEL_3	PSSD	[[7828065, 7828496]]
8	13408987	13409891	PGPAHARIT00000004190	PGALLT00000079043	-	PgeneID:NA	ParentID:ENSMUST00000153892	LEVEL_3	PSSD	[[13408987, 13409891]]
3	112603685	112604096	PGPAHARIT00000004191	PGALLT00000020202	+	PgeneID:NA	ParentID:ENSMUST00000115076	LEVEL_3	PSSD	[[112603685, 112604096]]
6	66948349	66959431	PGPAHARIT00000004193	PGALLT00000089003	+	PgeneID:NA	ParentID:ENSMUST00000176192	LEVEL_3	PSSD	[[66948349, 66959431]]
4	54538243	54539524	PGPAHARIT00000004194	PGALLT00000020203	-	PgeneID:NA	ParentID:ENSMUST00000027123	LEVEL_3	PSSD	[[54538243, 54539524]]
8	13548839	13550070	PGPAHARIT00000004198	PGALLT00000020205	+	PgeneID:NA	ParentID:jg3482.t1	LEVEL_3	PSSD	[[13548839, 13550070]]
3	95571248	95571466	PGPAHARIT00000004201	PGALLT00000020208	-	PgeneID:NA	ParentID:ENSMUST00000206069	LEVEL_3	PSSD	[[95571248, 95571466]]
5	32126522	32126891	PGPAHARIT00000004202	PGALLT00000020209	-	PgeneID:NA	ParentID:ENSMUST00000051605	LEVEL_3	PSSD	[[32126522, 32126891]]
1	60512457	60513153	PGPAHARIT00000004203	PGALLT00000020210	-	PgeneID:NA	ParentID:jg17393.t1	LEVEL_3	PSSD	[[60512457, 60513153]]
3	139196371	139196634	PGPAHARIT00000004206	PGALLT00000101359	+	PgeneID:NA	ParentID:ENSMUST00000045356	LEVEL_3	PSSD	[[139196371, 139196634]]
2	156901215	156907659	PGPAHARIT00000004209	PGALLT00000020213	-	PgeneID:NA	ParentID:ENSMUST00000128446	LEVEL_3	PSSD	[[156901215, 156907659]]
7	24136618	24136960	PGPAHARIT00000004211	PGALLT00000020214	+	PgeneID:NA	ParentID:ENSMUST00000027476	LEVEL_3	PSSD	[[24136618, 24136960]]
8	80007550	80008312	PGPAHARIT00000004212	PGALLT00000084874	+	PgeneID:NA	ParentID:ENSMUST00000152407	LEVEL_3	PSSD	[[80007550, 80008312]]
15	60194485	60195016	PGPAHARIT00000004215	PGALLT00000020215	+	PgeneID:NA	ParentID:ENSMUST00000161308	LEVEL_3	PSSD	[[60194485, 60195016]]
X	122675089	122677408	PGPAHARIT00000004216	PGALLT00000020216	+	PgeneID:NA	ParentID:ENSMUST00000079833	LEVEL_3	PSSD	[[122675089, 122677408]]
17	38232513	38242725	PGPAHARIT00000004217	PGALLT00000020217	-	PgeneID:NA	ParentID:ENSMUST00000097888	LEVEL_3	PSSD	[[38232513, 38242725]]
6	94334669	94335594	PGPAHARIT00000004218	PGALLT00000101267	+	PgeneID:NA	ParentID:ENSMUST00000106454	LEVEL_3	PSSD	[[94334669, 94335594]]
5	128320880	128321397	PGPAHARIT00000004219	PGALLT00000084222	+	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[128320880, 128321397]]
19	39927544	39927684	PGPAHARIT00000004220	PGALLT00000083445	+	PgeneID:NA	ParentID:ENSMUST00000076786	LEVEL_3	PSSD	[[39927544, 39927684]]
19	1370103	1373146	PGPAHARIT00000004221	PGALLT00000020218	-	PgeneID:NA	ParentID:ENSMUST00000119485	LEVEL_3	PSSD	[[1370103, 1373146]]
1	76405849	76406790	PGPAHARIT00000004222	PGALLT00000020219	+	PgeneID:NA	ParentID:ENSMUST00000098140	LEVEL_3	PSSD	[[76405849, 76406790]]
9	81633556	81634210	PGPAHARIT00000004226	PGALLT00000087247	+	PgeneID:NA	ParentID:ENSMUST00000031345	LEVEL_3	PSSD	[[81633556, 81634210]]
11	5164571	5164963	PGPAHARIT00000004227	PGALLT00000096110	+	PgeneID:NA	ParentID:ENSMUST00000086535	LEVEL_3	PSSD	[[5164571, 5164963]]
18	46007946	46008171	PGPAHARIT00000004228	PGALLT00000020220	-	PgeneID:NA	ParentID:ENSMUST00000185771	LEVEL_3	PSSD	[[46007946, 46008171]]
8	41173247	41173880	PGPAHARIT00000004230	PGALLT00000020221	+	PgeneID:NA	ParentID:ENSMUST00000066457	LEVEL_3	PSSD	[[41173247, 41173880]]
16	24134644	24135886	PGPAHARIT00000004232	PGALLT00000088994	+	PgeneID:NA	ParentID:ENSMUST00000045897	LEVEL_3	PSSD	[[24134644, 24135886]]
21	50592778	50593675	PGPAHARIT00000004233	PGALLT00000020222	+	PgeneID:NA	ParentID:ENSMUST00000115645	LEVEL_3	PSSD	[[50592778, 50593675]]
6	49975067	49975604	PGPAHARIT00000004235	PGALLT00000020223	+	PgeneID:NA	ParentID:ENSMUST00000008812	LEVEL_3	PSSD	[[49975067, 49975604]]
15	55593057	55593585	PGPAHARIT00000004239	PGALLT00000093214	-	PgeneID:NA	ParentID:ENSMUST00000071006	LEVEL_3	PSSD	[[55593057, 55593585]]
4	15889488	15890360	PGPAHARIT00000004242	PGALLT00000095522	-	PgeneID:NA	ParentID:ENSMUST00000054289	LEVEL_3	PSSD	[[15889488, 15890360]]
1	102621691	102622971	PGPAHARIT00000004243	PGALLT00000020224	-	PgeneID:NA	ParentID:ENSMUST00000043584	LEVEL_3	PSSD	[[102621691, 102622971]]
15	15191917	15193803	PGPAHARIT00000004248	PGALLT00000020227	-	PgeneID:NA	ParentID:ENSMUST00000126071	LEVEL_3	PSSD	[[15191917, 15193803]]
4	33409667	33410132	PGPAHARIT00000004249	PGALLT00000020228	-	PgeneID:NA	ParentID:ENSMUST00000057177	LEVEL_3	PSSD	[[33409667, 33410132]]
X	56743332	56745035	PGPAHARIT00000004250	PGALLT00000079464	+	PgeneID:NA	ParentID:ENSMUST00000001583	LEVEL_3	PSSD	[[56743332, 56745035]]
2	15987637	15988228	PGPAHARIT00000004251	PGALLT00000090710	-	PgeneID:NA	ParentID:ENSMUST00000132473	LEVEL_3	PSSD	[[15987637, 15988228]]
6	12054269	12055220	PGPAHARIT00000004252	PGALLT00000020229	-	PgeneID:NA	ParentID:ENSMUST00000079644	LEVEL_3	PSSD	[[12054269, 12055220]]
8	24721159	24722006	PGPAHARIT00000004253	PGALLT00000084413	+	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[24721159, 24722006]]
18	36314978	36315511	PGPAHARIT00000004255	PGALLT00000094479	-	PgeneID:NA	ParentID:ENSMUST00000054450	LEVEL_3	PSSD	[[36314978, 36315511]]
7	13575516	13577244	PGPAHARIT00000004256	PGALLT00000085893	+	PgeneID:NA	ParentID:ENSMUST00000100507	LEVEL_3	PSSD	[[13575516, 13577244]]
23	36066619	36067612	PGPAHARIT00000004258	PGALLT00000020231	+	PgeneID:NA	ParentID:ENSMUST00000095267	LEVEL_3	PSSD	[[36066619, 36067612]]
5	142638940	142640628	PGPAHARIT00000004263	PGALLT00000020233	+	PgeneID:NA	ParentID:jg16314.t1	LEVEL_3	PSSD	[[142638940, 142640628]]
11	62280636	62281754	PGPAHARIT00000004266	PGALLT00000093483	-	PgeneID:NA	ParentID:ENSMUST00000106215	LEVEL_3	PSSD	[[62280636, 62281754]]
10	9895575	9908513	PGPAHARIT00000004267	PGALLT00000020235	-	PgeneID:NA	ParentID:jg1832.t1	LEVEL_3	PSSD	[[9895575, 9908513]]
2	135407311	135408692	PGPAHARIT00000004269	PGALLT00000020236	-	PgeneID:NA	ParentID:ENSMUST00000099945	LEVEL_3	PSSD	[[135407311, 135408692]]
2	59245884	59247242	PGPAHARIT00000004272	PGALLT00000078910	-	PgeneID:NA	ParentID:ENSMUST00000087566	LEVEL_3	PSSD	[[59245884, 59247242]]
19	23537268	23537615	PGPAHARIT00000004273	PGALLT00000077323	-	PgeneID:NA	ParentID:ENSMUST00000131430	LEVEL_3	PSSD	[[23537268, 23537615]]
18	55097899	55099535	PGPAHARIT00000004275	PGALLT00000020237	+	PgeneID:NA	ParentID:ENSMUST00000109207	LEVEL_3	PSSD	[[55097899, 55099535]]
5	32052812	32054082	PGPAHARIT00000004278	PGALLT00000082501	-	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[32052812, 32054082]]
4	35000377	35000663	PGPAHARIT00000004279	PGALLT00000020239	+	PgeneID:NA	ParentID:ENSMUST00000159774	LEVEL_3	DUP	[[35000377,  35000468],  [35000577, 35000663]]
3	32810083	32811098	PGPAHARIT00000004280	PGALLT00000020240	+	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[32810083, 32811098]]
6	66267190	66267447	PGPAHARIT00000004281	PGALLT00000020241	+	PgeneID:NA	ParentID:ENSMUST00000164574	LEVEL_3	PSSD	[[66267190, 66267447]]
1	83440133	83440684	PGPAHARIT00000004282	PGALLT00000020242	+	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[83440133, 83440684]]
10	26593351	26594299	PGPAHARIT00000004284	PGALLT00000089799	+	PgeneID:NA	ParentID:ENSMUST00000040987	LEVEL_3	PSSD	[[26593351, 26594299]]
3	73870480	73871382	PGPAHARIT00000004285	PGALLT00000020243	-	PgeneID:NA	ParentID:ENSMUST00000099814	LEVEL_3	PSSD	[[73870480, 73871382]]
8	71892255	71892727	PGPAHARIT00000004288	PGALLT00000080646	-	PgeneID:NA	ParentID:ENSMUST00000073791	LEVEL_3	PSSD	[[71892255, 71892727]]
1	157761327	157761721	PGPAHARIT00000004289	PGALLT00000020245	-	PgeneID:NA	ParentID:ENSMUST00000161741	LEVEL_3	PSSD	[[157761327, 157761721]]
12	58899322	58899901	PGPAHARIT00000004292	PGALLT00000076142	-	PgeneID:NA	ParentID:ENSMUST00000081908	LEVEL_3	PSSD	[[58899322, 58899901]]
16	27646771	27648272	PGPAHARIT00000004294	PGALLT00000020248	+	PgeneID:NA	ParentID:ENSMUST00000110277	LEVEL_3	PSSD	[[27646771, 27648272]]
15	29180222	29181145	PGPAHARIT00000004303	PGALLT00000020250	+	PgeneID:NA	ParentID:ENSMUST00000132846	LEVEL_3	PSSD	[[29180222, 29181145]]
8	6067763	6068147	PGPAHARIT00000004305	PGALLT00000089440	+	PgeneID:NA	ParentID:ENSMUST00000023851	LEVEL_3	PSSD	[[6067763, 6068147]]
8	51528869	51530295	PGPAHARIT00000004309	PGALLT00000020251	-	PgeneID:NA	ParentID:ENSMUST00000110351	LEVEL_3	PSSD	[[51528869, 51530295]]
8	50624312	50625148	PGPAHARIT00000004310	PGALLT00000094556	-	PgeneID:NA	ParentID:ENSMUST00000038406	LEVEL_3	PSSD	[[50624312, 50625148]]
10	50025778	50027321	PGPAHARIT00000004312	PGALLT00000020252	-	PgeneID:NA	ParentID:ENSMUST00000110673	LEVEL_3	PSSD	[[50025778, 50027321]]
4	97638642	97642319	PGPAHARIT00000004314	PGALLT00000094527	-	PgeneID:NA	ParentID:ENSMUST00000165131	LEVEL_3	PSSD	[[97638642, 97642319]]
11	12605807	12606844	PGPAHARIT00000004315	PGALLT00000082651	-	PgeneID:NA	ParentID:ENSMUST00000059825	LEVEL_3	PSSD	[[12605807, 12606844]]
9	26526031	26526425	PGPAHARIT00000004319	PGALLT00000020255	-	PgeneID:NA	ParentID:ENSMUST00000080861	LEVEL_3	PSSD	[[26526031, 26526425]]
20	23561545	23563436	PGPAHARIT00000004320	PGALLT00000020256	+	PgeneID:NA	ParentID:ENSMUST00000113270	LEVEL_3	DUP	[[23561545,  23561619],  [23561684,  23561815],  [23561914,  23562042],  [23563247, 23563436]]
2	57916937	57918249	PGPAHARIT00000004325	PGALLT00000020257	-	PgeneID:NA	ParentID:ENSMUST00000037324	LEVEL_3	PSSD	[[57916937, 57918249]]
21	16914539	16914676	PGPAHARIT00000004326	PGALLT00000088804	+	PgeneID:NA	ParentID:ENSMUST00000079242	LEVEL_3	PSSD	[[16914539, 16914676]]
8	59736088	59736929	PGPAHARIT00000004328	PGALLT00000020258	+	PgeneID:NA	ParentID:ENSMUST00000099329	LEVEL_3	PSSD	[[59736088, 59736929]]
2	130468559	130472937	PGPAHARIT00000004331	PGALLT00000020259	+	PgeneID:NA	ParentID:jg14842.t1	LEVEL_3	PSSD	[[130468559, 130472937]]
17	13945932	13948929	PGPAHARIT00000004332	PGALLT00000094332	+	PgeneID:NA	ParentID:ENSMUST00000169681	LEVEL_3	PSSD	[[13945932, 13948929]]
13	13121816	13123449	PGPAHARIT00000004333	PGALLT00000101538	-	PgeneID:NA	ParentID:ENSMUST00000003123	LEVEL_3	PSSD	[[13121816, 13123449]]
3	71705963	71706898	PGPAHARIT00000004335	PGALLT00000099942	-	PgeneID:NA	ParentID:ENSMUST00000099875	LEVEL_3	PSSD	[[71705963, 71706898]]
9	69837097	69838320	PGPAHARIT00000004337	PGALLT00000093731	-	PgeneID:NA	ParentID:ENSMUST00000036004	LEVEL_3	PSSD	[[69837097, 69838320]]
2	80734150	80735672	PGPAHARIT00000004338	PGALLT00000020260	-	PgeneID:NA	ParentID:ENSMUST00000198445	LEVEL_3	PSSD	[[80734150, 80735672]]
20	22793242	22793703	PGPAHARIT00000004339	PGALLT00000078497	-	PgeneID:NA	ParentID:ENSMUST00000057177	LEVEL_3	PSSD	[[22793242, 22793703]]
3	143875417	143875729	PGPAHARIT00000004340	PGALLT00000020261	+	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[143875417, 143875729]]
22	48634407	48634831	PGPAHARIT00000004341	PGALLT00000020262	-	PgeneID:NA	ParentID:ENSMUST00000153892	LEVEL_3	PSSD	[[48634407, 48634831]]
1	74332392	74332941	PGPAHARIT00000004342	PGALLT00000020263	-	PgeneID:NA	ParentID:ENSMUST00000048209	LEVEL_3	PSSD	[[74332392, 74332941]]
1	58630705	58631546	PGPAHARIT00000004345	PGALLT00000085818	-	PgeneID:NA	ParentID:ENSMUST00000033683	LEVEL_3	PSSD	[[58630705, 58631546]]
